"PathwayID","GeneID","Symbol","Description"
"hsa05034","5567","PRKACB","Alcoholism - Homo sapiens (human)"
"hsa05034","5568","PRKACG","Alcoholism - Homo sapiens (human)"
"hsa05034","5569","PKIA","Alcoholism - Homo sapiens (human)"
"hsa05034","55766","H2AJ","Alcoholism - Homo sapiens (human)"
"hsa05034","55869","HDAC8","Alcoholism - Homo sapiens (human)"
"hsa05034","5594","MAPK1","Alcoholism - Homo sapiens (human)"
"hsa05034","5595","MAPK3","Alcoholism - Homo sapiens (human)"
"hsa05034","55970","GNG12","Alcoholism - Homo sapiens (human)"
"hsa05034","5604","MAP2K1","Alcoholism - Homo sapiens (human)"
"hsa05034","5894","RAF1","Alcoholism - Homo sapiens (human)"
"hsa05034","59345","GNB4","Alcoholism - Homo sapiens (human)"
"hsa05034","627","BDNF","Alcoholism - Homo sapiens (human)"
"hsa05034","6464","SHC1","Alcoholism - Homo sapiens (human)"
"hsa05034","64764","CREB3L2","Alcoholism - Homo sapiens (human)"
"hsa05034","6531","SLC6A3","Alcoholism - Homo sapiens (human)"
"hsa05034","653604","H3C13","Alcoholism - Homo sapiens (human)"
"hsa05034","6570","SLC18A1","Alcoholism - Homo sapiens (human)"
"hsa05034","6571","SLC18A2","Alcoholism - Homo sapiens (human)"
"hsa05034","6654","SOS1","Alcoholism - Homo sapiens (human)"
"hsa05034","6655","SOS2","Alcoholism - Homo sapiens (human)"
"hsa05034","673","BRAF","Alcoholism - Homo sapiens (human)"
"hsa05034","7054","TH","Alcoholism - Homo sapiens (human)"
"hsa05034","723790","H2AC19","Alcoholism - Homo sapiens (human)"
"hsa05034","79885","HDAC11","Alcoholism - Homo sapiens (human)"
"hsa05034","801","CALM1","Alcoholism - Homo sapiens (human)"
"hsa05034","805","CALM2","Alcoholism - Homo sapiens (human)"
"hsa05034","808","CALM3","Alcoholism - Homo sapiens (human)"
"hsa05034","810","CALML3","Alcoholism - Homo sapiens (human)"
"hsa05034","814","CAMK4","Alcoholism - Homo sapiens (human)"
"hsa05034","8290","H3-4","Alcoholism - Homo sapiens (human)"
"hsa05034","8294","H4C9","Alcoholism - Homo sapiens (human)"
"hsa05034","8329","H2AC13","Alcoholism - Homo sapiens (human)"
"hsa05034","8330","H2AC15","Alcoholism - Homo sapiens (human)"
"hsa05034","8331","H2AC14","Alcoholism - Homo sapiens (human)"
"hsa05034","8332","H2AC16","Alcoholism - Homo sapiens (human)"
"hsa05034","8334","H2AC6","Alcoholism - Homo sapiens (human)"
"hsa05034","8335","H2AC4","Alcoholism - Homo sapiens (human)"
"hsa05034","8336","H2AC17","Alcoholism - Homo sapiens (human)"
"hsa05034","8337","H2AC18","Alcoholism - Homo sapiens (human)"
"hsa05034","8338","H2AC20","Alcoholism - Homo sapiens (human)"
"hsa05034","8339","H2BC8","Alcoholism - Homo sapiens (human)"
"hsa05034","8340","H2BC13","Alcoholism - Homo sapiens (human)"
"hsa05034","8341","H2BC15","Alcoholism - Homo sapiens (human)"
"hsa05034","8342","H2BC14","Alcoholism - Homo sapiens (human)"
"hsa05034","8343","H2BC7","Alcoholism - Homo sapiens (human)"
"hsa05034","8344","H2BC6","Alcoholism - Homo sapiens (human)"
"hsa05034","8345","H2BC9","Alcoholism - Homo sapiens (human)"
"hsa05034","8346","H2BC10","Alcoholism - Homo sapiens (human)"
"hsa05034","8347","H2BC4","Alcoholism - Homo sapiens (human)"
"hsa05034","8348","H2BC17","Alcoholism - Homo sapiens (human)"
"hsa05034","8349","H2BC21","Alcoholism - Homo sapiens (human)"
"hsa05034","8350","H3C1","Alcoholism - Homo sapiens (human)"
"hsa05034","8351","H3C4","Alcoholism - Homo sapiens (human)"
"hsa05034","8352","H3C3","Alcoholism - Homo sapiens (human)"
"hsa05034","8353","H3C6","Alcoholism - Homo sapiens (human)"
"hsa05034","8354","H3C11","Alcoholism - Homo sapiens (human)"
"hsa05034","8355","H3C8","Alcoholism - Homo sapiens (human)"
"hsa05034","8356","H3C12","Alcoholism - Homo sapiens (human)"
"hsa05034","8357","H3C10","Alcoholism - Homo sapiens (human)"
"hsa05034","8358","H3C2","Alcoholism - Homo sapiens (human)"
"hsa05034","8359","H4C1","Alcoholism - Homo sapiens (human)"
"hsa05034","8360","H4C4","Alcoholism - Homo sapiens (human)"
"hsa05034","8361","H4C6","Alcoholism - Homo sapiens (human)"
"hsa05034","8362","H4C12","Alcoholism - Homo sapiens (human)"
"hsa05034","8363","H4C11","Alcoholism - Homo sapiens (human)"
"hsa05034","8364","H4C3","Alcoholism - Homo sapiens (human)"
"hsa05034","8365","H4C8","Alcoholism - Homo sapiens (human)"
"hsa05034","8366","H4C2","Alcoholism - Homo sapiens (human)"
"hsa05034","8367","H4C5","Alcoholism - Homo sapiens (human)"
"hsa05034","8368","H4C13","Alcoholism - Homo sapiens (human)"
"hsa05034","8369","H4C7","Alcoholism - Homo sapiens (human)"
"hsa05034","8370","H4C14","Alcoholism - Homo sapiens (human)"
"hsa05034","83740","H2AB3","Alcoholism - Homo sapiens (human)"
"hsa05034","83933","HDAC10","Alcoholism - Homo sapiens (human)"
"hsa05034","84152","PPP1R1B","Alcoholism - Homo sapiens (human)"
"hsa05034","84254","CAMKK1","Alcoholism - Homo sapiens (human)"
"hsa05034","84699","CREB3L3","Alcoholism - Homo sapiens (human)"
"hsa05034","8520","HAT1","Alcoholism - Homo sapiens (human)"
"hsa05034","85235","H2AC12","Alcoholism - Homo sapiens (human)"
"hsa05034","85236","H2BC12","Alcoholism - Homo sapiens (human)"
"hsa05034","8841","HDAC3","Alcoholism - Homo sapiens (human)"
"hsa05034","8968","H3C7","Alcoholism - Homo sapiens (human)"
"hsa05034","8969","H2AC11","Alcoholism - Homo sapiens (human)"
"hsa05034","8970","H2BC11","Alcoholism - Homo sapiens (human)"
"hsa05034","90993","CREB3L1","Alcoholism - Homo sapiens (human)"
"hsa05034","91860","CALML4","Alcoholism - Homo sapiens (human)"
"hsa05034","92815","H2AC25","Alcoholism - Homo sapiens (human)"
"hsa05034","94235","GNG8","Alcoholism - Homo sapiens (human)"
"hsa05034","94239","H2AZ2","Alcoholism - Homo sapiens (human)"
"hsa05034","9555","MACROH2A1","Alcoholism - Homo sapiens (human)"
"hsa05034","9586","CREB5","Alcoholism - Homo sapiens (human)"
"hsa05034","9734","HDAC9","Alcoholism - Homo sapiens (human)"
"hsa05034","9759","HDAC4","Alcoholism - Homo sapiens (human)"
"hsa05100","10092","ARPC5","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","10093","ARPC4","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","10094","ARPC3","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","10095","ARPC1B","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","10096","ACTR3","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","10097","ACTR2","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","10109","ARPC2","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","10163","WASF2","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","10459","MAD2L2","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","10552","ARPC1A","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","10801","SEPTIN9","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","110117499","P3R3URF-PIK3R3","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","1211","CLTA","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","1212","CLTB","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","1213","CLTC","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","124404","SEPTIN12","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","1398","CRK","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","1399","CRKL","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","1495","CTNNA1","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","1496","CTNNA2","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","1499","CTNNB1","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","1731","SEPTIN1","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","1759","DNM1","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","1785","DNM2","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","1793","DOCK1","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","2017","CTTN","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","23157","SEPTIN6","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","23176","SEPTIN8","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","2335","FN1","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","23607","CD2AP","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","2549","GAB1","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","25759","SHC2","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","26052","DNM3","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","26084","ARHGEF26","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","29119","CTNNA3","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","3059","HCLS1","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","3611","ILK","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","3678","ITGA5","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","3688","ITGB1","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","387","RHOA","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","391","RHOG","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","399694","SHC4","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","4233","MET","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","4735","SEPTIN2","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","5290","PIK3CA","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","5291","PIK3CB","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","5293","PIK3CD","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","5295","PIK3R1","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","5296","PIK3R2","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","53358","SHC3","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","55752","SEPTIN11","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","55964","SEPTIN3","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","57180","ACTR3B","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","5747","PTK2","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","5829","PXN","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","5879","RAC1","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","60","ACTB","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","63916","ELMO2","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","6464","SHC1","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","653857","ACTR3C","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","6714","SRC","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","71","ACTG1","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","7414","VCL","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","79658","ARHGAP10","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","79767","ELMO3","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","81873","ARPC5L","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","8218","CLTCL1","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","8503","PIK3R3","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","857","CAV1","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","858","CAV2","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","859","CAV3","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","867","CBL","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","8936","WASF1","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","8976","WASL","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","9564","BCAR1","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","9844","ELMO1","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","998","CDC42","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05100","999","CDH1","Bacterial invasion of epithelial cells - Homo sapiens (human)"
"hsa05110","101927180","LOC101927180","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","10312","TCIRG1","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","1080","CFTR","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","109","ADCY3","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","10945","KDELR1","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","10952","SEC61B","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","11014","KDELR2","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","11015","KDELR3","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","115","ADCY9","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","127124","ATP6V1G3","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","155066","ATP6V0E2","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","23480","SEC61G","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","23545","ATP6V0A2","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","245972","ATP6V0D2","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","245973","ATP6V1C2","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","2778","GNAS","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","29927","SEC61A1","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","30001","ERO1A","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","375","ARF1","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","3784","KCNQ1","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","50617","ATP6V0A4","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","51382","ATP6V1D","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","51606","ATP6V1H","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","523","ATP6V1A","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","525","ATP6V1B1","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","526","ATP6V1B2","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","527","ATP6V0C","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","528","ATP6V1C1","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","529","ATP6V1E1","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","533","ATP6V0B","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","5335","PLCG1","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","5336","PLCG2","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","534","ATP6V1G2","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","535","ATP6V0A1","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","537","ATP6AP1","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","55176","SEC61A2","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","5566","PRKACA","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","5567","PRKACB","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","5568","PRKACG","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","5578","PRKCA","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","60","ACTB","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","6558","SLC12A2","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","7082","TJP1","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","71","ACTG1","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","8992","ATP6V0E1","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","90423","ATP6V1E2","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","9114","ATP6V0D1","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","9296","ATP6V1F","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","9414","TJP2","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","9550","ATP6V1G1","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05110","9601","PDIA4","Vibrio cholerae infection - Homo sapiens (human)"
"hsa05120","101927180","LOC101927180","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)"
"hsa05120","102","ADAM10","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)"
"hsa05120","10312","TCIRG1","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)"
"hsa05120","10392","NOD1","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)"
"hsa05120","1147","CHUK","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)"
"hsa05120","127124","ATP6V1G3","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)"
"hsa05120","1432","MAPK14","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)"
"hsa05120","1445","CSK","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)"
"hsa05120","150084","IGSF5","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)"
"hsa05120","155066","ATP6V0E2","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)"
"hsa05120","1839","HBEGF","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)"
"hsa05120","1956","EGFR","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)"
